49.128397;-122.796805
49.128515;-122.796805
49.128632;-122.796805
49.128750;-122.796805
49.128867;-122.796805
49.128985;-122.796805
49.129102;-122.796805
49.129220;-122.796805
49.129338;-122.796805
49.129455;-122.796805
49.129573;-122.796805
49.129690;-122.796805
49.128397;-122.796625
49.128515;-122.796625
49.128632;-122.796625
49.128750;-122.796625
49.128867;-122.796625
49.128985;-122.796625
49.129102;-122.796625
49.129220;-122.796625
49.129338;-122.796625
49.129455;-122.796625
49.129573;-122.796625
49.129690;-122.796625
49.128397;-122.796446
49.128515;-122.796446
49.128632;-122.796446
49.128750;-122.796446
49.128867;-122.796446
49.128985;-122.796446
49.129102;-122.796446
49.129220;-122.796446
49.129338;-122.796446
49.129455;-122.796446
49.129573;-122.796446
49.129690;-122.796446
49.128397;-122.796266
49.128515;-122.796266
49.128632;-122.796266
49.128750;-122.796266
49.128867;-122.796266
49.128985;-122.796266
49.129102;-122.796266
49.129220;-122.796266
49.129338;-122.796266
49.129455;-122.796266
49.129573;-122.796266
49.129690;-122.796266
49.128397;-122.796086
49.128515;-122.796086
49.128632;-122.796086
49.128750;-122.796086
49.128867;-122.796086
49.128985;-122.796086
49.129102;-122.796086
49.129220;-122.796086
49.129338;-122.796086
49.129455;-122.796086
49.129573;-122.796086
49.129690;-122.796086
49.128397;-122.795907
49.128515;-122.795907
49.128632;-122.795907
49.128750;-122.795907
49.128867;-122.795907
49.128985;-122.795907
49.129102;-122.795907
49.129220;-122.795907
49.129338;-122.795907
49.129455;-122.795907
49.129573;-122.795907
49.129690;-122.795907
49.128397;-122.795727
49.128515;-122.795727
49.128632;-122.795727
49.128750;-122.795727
49.128867;-122.795727
49.128985;-122.795727
49.129102;-122.795727
49.129220;-122.795727
49.129338;-122.795727
49.129455;-122.795727
49.129573;-122.795727
49.129690;-122.795727
49.128397;-122.795547
49.128515;-122.795547
49.128632;-122.795547
49.128750;-122.795547
49.128867;-122.795547
49.128985;-122.795547
49.129102;-122.795547
49.129220;-122.795547
49.129338;-122.795547
49.129455;-122.795547
49.129573;-122.795547
49.129690;-122.795547
49.128397;-122.795368
49.128515;-122.795368
49.128632;-122.795368
49.128750;-122.795368
49.128867;-122.795368
49.128985;-122.795368
49.129102;-122.795368
49.129220;-122.795368
49.129338;-122.795368
49.129455;-122.795368
49.129573;-122.795368
49.129690;-122.795368
49.128397;-122.795188
49.128515;-122.795188
49.128632;-122.795188
49.128750;-122.795188
49.128867;-122.795188
49.128985;-122.795188
49.129102;-122.795188
49.129220;-122.795188
49.129338;-122.795188
49.129455;-122.795188
49.129573;-122.795188
49.129690;-122.795188
49.128397;-122.795008
49.128515;-122.795008
49.128632;-122.795008
49.128750;-122.795008
49.128867;-122.795008
49.128985;-122.795008
49.129102;-122.795008
49.129220;-122.795008
49.129338;-122.795008
49.129455;-122.795008
49.129573;-122.795008
49.129690;-122.795008
49.128397;-122.794829
49.128515;-122.794829
49.128632;-122.794829
49.128750;-122.794829
49.128867;-122.794829
49.128985;-122.794829
49.129102;-122.794829
49.129220;-122.794829
49.129338;-122.794829
49.129455;-122.794829
49.129573;-122.794829
49.129690;-122.794829
49.128397;-122.794649
49.128515;-122.794649
49.128632;-122.794649
49.128750;-122.794649
49.128867;-122.794649
49.128985;-122.794649
49.129102;-122.794649
49.129220;-122.794649
49.129338;-122.794649
49.129455;-122.794649
49.129573;-122.794649
49.129690;-122.794649
49.128397;-122.794469
49.128515;-122.794469
49.128632;-122.794469
49.128750;-122.794469
49.128867;-122.794469
49.128985;-122.794469
49.129102;-122.794469
49.129220;-122.794469
49.129338;-122.794469
49.129455;-122.794469
49.129573;-122.794469
49.129690;-122.794469
49.128397;-122.794290
49.128515;-122.794290
49.128632;-122.794290
49.128750;-122.794290
49.128867;-122.794290
49.128985;-122.794290
49.129102;-122.794290
49.129220;-122.794290
49.129338;-122.794290
49.129455;-122.794290
49.129573;-122.794290
49.129690;-122.794290
49.128397;-122.794110
49.128515;-122.794110
49.128632;-122.794110
49.128750;-122.794110
49.128867;-122.794110
49.128985;-122.794110
49.129102;-122.794110
49.129220;-122.794110
49.129338;-122.794110
49.129455;-122.794110
49.129573;-122.794110
49.129690;-122.794110
49.128397;-122.793930
49.128515;-122.793930
49.128632;-122.793930
49.128750;-122.793930
49.128867;-122.793930
49.128985;-122.793930
49.129102;-122.793930
49.129220;-122.793930
49.129338;-122.793930
49.129455;-122.793930
49.129573;-122.793930
49.129690;-122.793930
49.128397;-122.793751
49.128515;-122.793751
49.128632;-122.793751
49.128750;-122.793751
49.128867;-122.793751
49.128985;-122.793751
49.129102;-122.793751
49.129220;-122.793751
49.129338;-122.793751
49.129455;-122.793751
49.129573;-122.793751
49.129690;-122.793751
49.128397;-122.793571
49.128515;-122.793571
49.128632;-122.793571
49.128750;-122.793571
49.128867;-122.793571
49.128985;-122.793571
49.129102;-122.793571
49.129220;-122.793571
49.129338;-122.793571
49.129455;-122.793571
49.129573;-122.793571
49.129690;-122.793571
49.128397;-122.793391
49.128515;-122.793391
49.128632;-122.793391
49.128750;-122.793391
49.128867;-122.793391
49.128985;-122.793391
49.129102;-122.793391
49.129220;-122.793391
49.129338;-122.793391
49.129455;-122.793391
49.129573;-122.793391
49.129690;-122.793391
49.128397;-122.793212
49.128515;-122.793212
49.128632;-122.793212
49.128750;-122.793212
49.128867;-122.793212
49.128985;-122.793212
49.129102;-122.793212
49.129220;-122.793212
49.129338;-122.793212
49.129455;-122.793212
49.129573;-122.793212
49.129690;-122.793212
49.128397;-122.793032
49.128515;-122.793032
49.128632;-122.793032
49.128750;-122.793032
49.128867;-122.793032
49.128985;-122.793032
49.129102;-122.793032
49.129220;-122.793032
49.129338;-122.793032
49.129455;-122.793032
49.129573;-122.793032
49.129690;-122.793032
49.128397;-122.792852
49.128515;-122.792852
49.128632;-122.792852
49.128750;-122.792852
49.128867;-122.792852
49.128985;-122.792852
49.129102;-122.792852
49.129220;-122.792852
49.129338;-122.792852
49.129455;-122.792852
49.129573;-122.792852
49.129690;-122.792852
49.128397;-122.792673
49.128515;-122.792673
49.128632;-122.792673
49.128750;-122.792673
49.128867;-122.792673
49.128985;-122.792673
49.129102;-122.792673
49.129220;-122.792673
49.129338;-122.792673
49.129455;-122.792673
49.129573;-122.792673
49.129690;-122.792673
49.128397;-122.792493
49.128515;-122.792493
49.128632;-122.792493
49.128750;-122.792493
49.128867;-122.792493
49.128985;-122.792493
49.129102;-122.792493
49.129220;-122.792493
49.129338;-122.792493
49.129455;-122.792493
49.129573;-122.792493
49.129690;-122.792493
49.128397;-122.792313
49.128515;-122.792313
49.128632;-122.792313
49.128750;-122.792313
49.128867;-122.792313
49.128985;-122.792313
49.129102;-122.792313
49.129220;-122.792313
49.129338;-122.792313
49.129455;-122.792313
49.129573;-122.792313
49.129690;-122.792313
49.128397;-122.792134
49.128515;-122.792134
49.128632;-122.792134
49.128750;-122.792134
49.128867;-122.792134
49.128985;-122.792134
49.129102;-122.792134
49.129220;-122.792134
49.129338;-122.792134
49.129455;-122.792134
49.129573;-122.792134
49.129690;-122.792134
49.128397;-122.791954
49.128515;-122.791954
49.128632;-122.791954
49.128750;-122.791954
49.128867;-122.791954
49.128985;-122.791954
49.129102;-122.791954
49.129220;-122.791954
49.129338;-122.791954
49.129455;-122.791954
49.129573;-122.791954
49.129690;-122.791954
49.128397;-122.791774
49.128515;-122.791774
49.128632;-122.791774
49.128750;-122.791774
49.128867;-122.791774
49.128985;-122.791774
49.129102;-122.791774
49.129220;-122.791774
49.129338;-122.791774
49.129455;-122.791774
49.129573;-122.791774
49.129690;-122.791774
49.128397;-122.791595
49.128515;-122.791595
49.128632;-122.791595
49.128750;-122.791595
49.128867;-122.791595
49.128985;-122.791595
49.129102;-122.791595
49.129220;-122.791595
49.129338;-122.791595
49.129455;-122.791595
49.129573;-122.791595
49.129690;-122.791595
49.128397;-122.791415
49.128515;-122.791415
49.128632;-122.791415
49.128750;-122.791415
49.128867;-122.791415
49.128985;-122.791415
49.129102;-122.791415
49.129220;-122.791415
49.129338;-122.791415
49.129455;-122.791415
49.129573;-122.791415
49.129690;-122.791415
49.128397;-122.791235
49.128515;-122.791235
49.128632;-122.791235
49.128750;-122.791235
49.128867;-122.791235
49.128985;-122.791235
49.129102;-122.791235
49.129220;-122.791235
49.129338;-122.791235
49.129455;-122.791235
49.129573;-122.791235
49.129690;-122.791235
49.128397;-122.791056
49.128515;-122.791056
49.128632;-122.791056
49.128750;-122.791056
49.128867;-122.791056
49.128985;-122.791056
49.129102;-122.791056
49.129220;-122.791056
49.129338;-122.791056
49.129455;-122.791056
49.129573;-122.791056
49.129690;-122.791056
49.128397;-122.790876
49.128515;-122.790876
49.128632;-122.790876
49.128750;-122.790876
49.128867;-122.790876
49.128985;-122.790876
49.129102;-122.790876
49.129220;-122.790876
49.129338;-122.790876
49.129455;-122.790876
49.129573;-122.790876
49.129690;-122.790876
49.128397;-122.790696
49.128515;-122.790696
49.128632;-122.790696
49.128750;-122.790696
49.128867;-122.790696
49.128985;-122.790696
49.129102;-122.790696
49.129220;-122.790696
49.129338;-122.790696
49.129455;-122.790696
49.129573;-122.790696
49.129690;-122.790696
49.128397;-122.790517
49.128515;-122.790517
49.128632;-122.790517
49.128750;-122.790517
